S.No.,Transaction_ID,Date,Store_ID,Customer_id,Product_ID,Quantity,Revenue,Discount,Festival Name,Payment Mode
4456,TXN004456,04-08-2025,ST221,CU05282,PR0009,4,12117,0,Diwali,Cash
4457,TXN004457,18-03-2025,ST469,CU01954,PR0226,5,8995,4,Holi,Cash
4458,TXN004458,23-10-2025,ST329,CU00170,PR0504,8,17736,24,Diwali,Card
4459,TXN004459,15-04-2025,ST424,CU06115,PR0957,2,13855,39,Sankranti,Card
4460,TXN004460,14-07-2025,ST458,CU09090,PR0249,6,9139,19,Holi,UPI
4461,TXN004461,05-12-2025,ST438,CU03408,PR0513,6,3582,39,Sankranti,UPI
4462,TXN004462,07-10-2025,ST487,CU05630,PR0471,8,218,8,Normal Day,Cash
4463,TXN004463,06-12-2025,ST078,CU08877,PR0562,5,2190,10,Normal Day,Card
4464,TXN004464,03-02-2025,ST153,CU06563,PR0346,2,2704,12,Holi,Cash
4465,TXN004465,04-07-2025,ST246,CU02364,PR0048,4,3266,42,Holi,UPI
4466,TXN004466,18-03-2025,ST323,CU06407,PR0434,3,5823,1,Holi,Card
4467,TXN004467,26-12-2025,ST486,CU04109,PR0801,1,9565,17,Diwali,Cash
4468,TXN004468,10-06-2025,ST058,CU05747,PR0924,3,2821,37,Holi,Cash
4469,TXN004469,01-08-2025,ST083,CU04925,PR0271,7,1071,4,Normal Day,Card
4470,TXN004470,09-08-2025,ST453,CU06294,PR0103,9,4196,5,Holi,Cash
4471,TXN004471,15-08-2025,ST100,CU09469,PR0677,6,10217,2,Diwali,Cash
4472,TXN004472,10-04-2025,ST371,CU05878,PR0045,4,1186,36,Normal Day,Card
4473,TXN004473,24-07-2025,ST314,CU09647,PR0602,5,14877,5,Sankranti,Card
4474,TXN004474,21-09-2025,ST063,CU09707,PR0601,9,1372,27,Normal Day,UPI
4475,TXN004475,07-09-2025,ST425,CU07799,PR0352,1,6643,9,Diwali,Card
4476,TXN004476,15-12-2025,ST257,CU00475,PR0803,3,1364,40,Normal Day,Cash
4477,TXN004477,10-04-2025,ST421,CU03903,PR0370,4,5081,15,Diwali,Cash
4478,TXN004478,26-07-2025,ST330,CU08490,PR0909,3,6987,46,Diwali,Cash
4479,TXN004479,14-02-2025,ST226,CU09681,PR0486,8,3917,33,Normal Day,UPI
4480,TXN004480,17-08-2025,ST198,CU09825,PR0903,1,4205,1,Normal Day,UPI
4481,TXN004481,10-03-2025,ST129,CU06431,PR0191,1,4804,10,Holi,Cash
4482,TXN004482,21-03-2025,ST465,CU04062,PR0636,4,9387,26,Holi,Cash
4483,TXN004483,14-10-2025,ST194,CU05257,PR0321,6,7251,7,Holi,Cash
4484,TXN004484,28-11-2025,ST148,CU08779,PR0624,4,9573,17,Diwali,Card
4485,TXN004485,24-01-2025,ST188,CU04948,PR0131,3,5963,43,Sankranti,Card
4486,TXN004486,07-11-2025,ST444,CU03007,PR0673,9,14146,12,Sankranti,UPI
4487,TXN004487,22-02-2025,ST376,CU08918,PR0762,5,1963,25,Normal Day,UPI
4488,TXN004488,13-12-2025,ST236,CU01503,PR0742,2,5294,27,Holi,Card
4489,TXN004489,14-03-2025,ST353,CU01677,PR0465,7,12264,29,Diwali,UPI
4490,TXN004490,20-08-2025,ST364,CU00006,PR0522,7,1550,12,Normal Day,UPI
4491,TXN004491,23-08-2025,ST453,CU06722,PR0226,7,9286,47,Holi,UPI
4492,TXN004492,09-04-2025,ST395,CU07294,PR0374,3,9129,29,Sankranti,Cash
4493,TXN004493,27-06-2025,ST028,CU09749,PR0315,4,3321,22,Normal Day,UPI
4494,TXN004494,08-12-2025,ST342,CU00302,PR0719,6,12499,44,Sankranti,Cash
4495,TXN004495,11-03-2025,ST046,CU03562,PR0088,7,14312,43,Sankranti,Card
4496,TXN004496,10-02-2025,ST040,CU04915,PR0903,4,10042,11,Sankranti,Cash
4497,TXN004497,18-06-2025,ST148,CU05870,PR0600,5,13161,36,Diwali,Card
4498,TXN004498,11-09-2025,ST214,CU05635,PR0969,9,18454,16,Diwali,Cash
4499,TXN004499,26-10-2025,ST049,CU09279,PR0458,3,7680,0,Sankranti,UPI
4500,TXN004500,03-09-2025,ST083,CU07502,PR0377,7,6136,4,Sankranti,Cash
4501,TXN004501,05-03-2025,ST027,CU06534,PR0120,5,8039,25,Sankranti,Cash
4502,TXN004502,01-04-2025,ST078,CU08074,PR0587,1,3340,40,Normal Day,Cash
4503,TXN004503,23-06-2025,ST265,CU09449,PR0381,6,18659,20,Diwali,Card
4504,TXN004504,15-02-2025,ST428,CU09185,PR0387,9,4312,29,Normal Day,Cash
4505,TXN004505,20-04-2025,ST495,CU03522,PR0782,9,3945,35,Holi,UPI
4506,TXN004506,27-04-2025,ST288,CU09579,PR0836,6,1098,43,Normal Day,UPI
4507,TXN004507,21-03-2025,ST024,CU06636,PR0420,8,8589,4,Holi,Card
4508,TXN004508,15-03-2025,ST412,CU07912,PR0295,8,4273,17,Normal Day,Cash
4509,TXN004509,16-11-2025,ST263,CU08439,PR0935,3,3406,10,Normal Day,Cash
4510,TXN004510,07-03-2025,ST466,CU06520,PR0592,2,3005,34,Sankranti,Cash
4511,TXN004511,10-12-2025,ST030,CU02805,PR0951,5,6455,24,Diwali,Card
4512,TXN004512,02-04-2025,ST222,CU06398,PR0707,6,5386,29,Holi,UPI
4513,TXN004513,17-12-2025,ST396,CU06123,PR0947,3,12462,47,Sankranti,Cash
4514,TXN004514,17-01-2025,ST109,CU08404,PR0677,8,3662,42,Normal Day,Card
4515,TXN004515,25-07-2025,ST072,CU09495,PR0662,8,9063,47,Diwali,Card
4516,TXN004516,26-06-2025,ST416,CU03773,PR0025,10,2896,36,Normal Day,Card
4517,TXN004517,04-12-2025,ST476,CU00840,PR0890,6,5824,50,Diwali,UPI
4518,TXN004518,22-07-2025,ST314,CU00875,PR0122,6,4430,25,Normal Day,Cash
4519,TXN004519,27-02-2025,ST282,CU03239,PR0924,4,11961,28,Sankranti,Cash
4520,TXN004520,03-08-2025,ST467,CU06764,PR0595,4,8533,40,Holi,Cash
4521,TXN004521,24-05-2025,ST310,CU02680,PR0202,7,18013,14,Diwali,Cash
4522,TXN004522,17-11-2025,ST020,CU03191,PR0446,10,6403,3,Diwali,UPI
4523,TXN004523,09-08-2025,ST011,CU08484,PR0745,1,1787,25,Normal Day,Card
4524,TXN004524,14-05-2025,ST094,CU00831,PR0583,4,581,43,Normal Day,UPI
4525,TXN004525,10-06-2025,ST284,CU06317,PR0165,10,13531,23,Sankranti,Card
4526,TXN004526,28-03-2025,ST448,CU00760,PR0640,8,1378,45,Normal Day,Card
4527,TXN004527,20-01-2025,ST315,CU00493,PR0231,10,1396,12,Normal Day,UPI
4528,TXN004528,13-09-2025,ST259,CU01458,PR0278,10,2775,15,Holi,UPI
4529,TXN004529,09-07-2025,ST056,CU04666,PR0936,8,231,22,Normal Day,Card
4530,TXN004530,20-02-2025,ST092,CU05707,PR0885,6,16411,16,Diwali,Card
4531,TXN004531,17-02-2025,ST314,CU03689,PR0565,4,9970,43,Holi,Card
4532,TXN004532,01-05-2025,ST372,CU05721,PR0716,10,1068,26,Normal Day,Cash
4533,TXN004533,11-03-2025,ST172,CU08383,PR0839,6,3388,2,Normal Day,Card
4534,TXN004534,06-07-2025,ST268,CU07780,PR0093,7,2225,5,Normal Day,UPI
4535,TXN004535,04-06-2025,ST212,CU04377,PR0928,1,4042,24,Normal Day,UPI
4536,TXN004536,13-08-2025,ST494,CU05542,PR0782,10,7151,50,Diwali,UPI
4537,TXN004537,22-10-2025,ST470,CU09195,PR0237,3,13560,30,Diwali,UPI
4538,TXN004538,06-02-2025,ST394,CU01592,PR0170,6,2420,14,Normal Day,Cash
4539,TXN004539,25-09-2025,ST484,CU00353,PR0507,6,8357,49,Sankranti,UPI
4540,TXN004540,07-07-2025,ST239,CU02593,PR0552,7,14447,38,Sankranti,UPI
4541,TXN004541,13-04-2025,ST141,CU03702,PR0265,10,14206,31,Sankranti,UPI
4542,TXN004542,20-09-2025,ST343,CU00679,PR0079,3,4654,43,Normal Day,Cash
4543,TXN004543,02-01-2025,ST031,CU09781,PR0405,6,17068,23,Diwali,Cash
4544,TXN004544,09-05-2025,ST067,CU06785,PR0683,9,9907,37,Diwali,Cash
4545,TXN004545,12-11-2025,ST452,CU05648,PR0371,3,6730,29,Diwali,Cash
4546,TXN004546,23-08-2025,ST338,CU00514,PR0500,10,3131,40,Holi,UPI
4547,TXN004547,11-06-2025,ST452,CU01527,PR0883,9,2150,28,Holi,UPI
4548,TXN004548,25-08-2025,ST308,CU04919,PR0433,6,3938,39,Normal Day,UPI
4549,TXN004549,15-12-2025,ST081,CU03402,PR0688,5,9062,14,Holi,Cash
4550,TXN004550,27-01-2025,ST346,CU09370,PR0109,9,19876,25,Diwali,UPI
4551,TXN004551,10-01-2025,ST082,CU06520,PR0086,3,6758,31,Diwali,Cash
4552,TXN004552,12-03-2025,ST498,CU06523,PR0021,5,7441,3,Sankranti,Card
4553,TXN004553,12-01-2025,ST166,CU09283,PR0624,2,8714,10,Diwali,Cash
4554,TXN004554,18-01-2025,ST219,CU00542,PR0297,10,15576,3,Diwali,Cash
4555,TXN004555,13-04-2025,ST373,CU03155,PR0926,9,10647,22,Sankranti,Cash
4556,TXN004556,26-09-2025,ST303,CU00463,PR0215,4,4345,32,Normal Day,Cash
4557,TXN004557,20-09-2025,ST245,CU06697,PR0599,7,894,49,Normal Day,Card
4558,TXN004558,03-06-2025,ST381,CU04721,PR0552,5,12120,36,Sankranti,Card
4559,TXN004559,07-07-2025,ST459,CU09041,PR0186,2,8385,48,Sankranti,Card
4560,TXN004560,05-09-2025,ST235,CU00936,PR0390,7,8105,42,Sankranti,Cash
4561,TXN004561,21-12-2025,ST421,CU07255,PR0582,6,4941,19,Normal Day,UPI
4562,TXN004562,08-06-2025,ST049,CU07356,PR0737,7,10481,45,Diwali,Card
4563,TXN004563,21-06-2025,ST485,CU02836,PR0489,9,4381,30,Normal Day,Card
4564,TXN004564,03-02-2025,ST164,CU07008,PR0505,2,6886,31,Diwali,UPI
4565,TXN004565,10-11-2025,ST154,CU05054,PR0028,5,3395,17,Holi,UPI
4566,TXN004566,25-07-2025,ST490,CU08576,PR0542,3,1816,39,Normal Day,UPI
4567,TXN004567,02-03-2025,ST034,CU04941,PR0585,10,350,9,Normal Day,Cash
4568,TXN004568,21-02-2025,ST381,CU07790,PR0145,2,9163,9,Holi,Card
4569,TXN004569,25-03-2025,ST132,CU02213,PR0367,5,5216,18,Holi,Cash
4570,TXN004570,02-09-2025,ST395,CU08375,PR0435,5,534,18,Normal Day,Cash
4571,TXN004571,16-09-2025,ST055,CU03223,PR0371,7,17819,1,Diwali,Cash
4572,TXN004572,17-06-2025,ST182,CU09796,PR0466,8,11916,28,Diwali,UPI
4573,TXN004573,27-02-2025,ST134,CU07044,PR0815,7,7533,18,Holi,Card
4574,TXN004574,03-02-2025,ST121,CU05520,PR0284,2,6287,10,Sankranti,Card
4575,TXN004575,01-10-2025,ST276,CU09409,PR0957,2,12161,8,Sankranti,UPI
4576,TXN004576,28-01-2025,ST447,CU07054,PR0931,10,2239,10,Holi,Card
4577,TXN004577,02-06-2025,ST430,CU04965,PR0573,10,13824,13,Diwali,Card
4578,TXN004578,19-01-2025,ST222,CU09891,PR0152,8,405,17,Normal Day,UPI
4579,TXN004579,19-08-2025,ST422,CU04668,PR0685,1,8748,44,Sankranti,UPI
4580,TXN004580,08-07-2025,ST141,CU06262,PR0261,9,8811,50,Diwali,Cash
4581,TXN004581,24-11-2025,ST263,CU05306,PR0475,3,9338,32,Sankranti,Cash
4582,TXN004582,01-04-2025,ST327,CU09195,PR0528,9,9522,9,Sankranti,UPI
4583,TXN004583,11-11-2025,ST374,CU00257,PR0125,1,3041,27,Normal Day,UPI
4584,TXN004584,17-11-2025,ST307,CU05947,PR0276,6,5588,27,Sankranti,Card
4585,TXN004585,02-11-2025,ST104,CU09064,PR0059,10,3426,22,Sankranti,Cash
4586,TXN004586,14-01-2025,ST111,CU03906,PR0301,3,13231,37,Diwali,Cash
4587,TXN004587,07-01-2025,ST161,CU02496,PR0166,2,19340,38,Diwali,Cash
4588,TXN004588,25-12-2025,ST273,CU04118,PR0296,2,17766,50,Diwali,Cash
4589,TXN004589,18-01-2025,ST329,CU09222,PR0922,7,6375,20,Holi,Card
4590,TXN004590,27-08-2025,ST392,CU05019,PR0054,2,10044,49,Sankranti,UPI
4591,TXN004591,20-05-2025,ST397,CU05733,PR0487,1,5171,0,Diwali,Card
4592,TXN004592,20-08-2025,ST085,CU04039,PR0148,8,8135,38,Diwali,Cash
4593,TXN004593,08-03-2025,ST188,CU07397,PR0308,6,11534,21,Sankranti,Cash
4594,TXN004594,12-12-2025,ST157,CU03226,PR0761,6,8304,31,Holi,Card
4595,TXN004595,25-04-2025,ST363,CU05710,PR0389,1,9791,8,Sankranti,UPI
4596,TXN004596,13-08-2025,ST087,CU09491,PR0755,10,15586,8,Diwali,Cash
4597,TXN004597,21-09-2025,ST071,CU06420,PR0389,6,5471,46,Diwali,Card
4598,TXN004598,24-12-2025,ST393,CU06449,PR0240,3,10482,25,Diwali,Cash
4599,TXN004599,16-12-2025,ST237,CU04256,PR0716,10,13158,38,Sankranti,UPI
4600,TXN004600,24-12-2025,ST003,CU08837,PR0081,10,5206,11,Diwali,Cash
4601,TXN004601,16-11-2025,ST065,CU03341,PR0757,6,6342,33,Holi,Card
4602,TXN004602,20-01-2025,ST492,CU09307,PR0335,1,18257,37,Diwali,Cash
4603,TXN004603,08-06-2025,ST330,CU02106,PR0359,9,10680,19,Sankranti,Card
4604,TXN004604,05-09-2025,ST456,CU00448,PR0521,5,4559,45,Holi,UPI
4605,TXN004605,20-08-2025,ST122,CU06365,PR0208,6,490,8,Normal Day,Card
4606,TXN004606,16-02-2025,ST450,CU06406,PR0492,6,14505,39,Diwali,Card
4607,TXN004607,28-03-2025,ST147,CU09684,PR0681,5,1883,21,Normal Day,Cash
4608,TXN004608,14-07-2025,ST052,CU00747,PR0220,9,18910,0,Diwali,Cash
4609,TXN004609,26-07-2025,ST403,CU09674,PR0991,6,1813,47,Normal Day,Card
4610,TXN004610,17-01-2025,ST037,CU05508,PR0538,5,2317,2,Holi,Card
4611,TXN004611,13-07-2025,ST379,CU08002,PR0210,5,7864,29,Holi,Cash
4612,TXN004612,08-11-2025,ST116,CU07584,PR0234,8,1864,7,Normal Day,Cash
4613,TXN004613,21-02-2025,ST415,CU05181,PR0447,6,8197,40,Diwali,UPI
4614,TXN004614,07-12-2025,ST132,CU04280,PR0550,6,13373,45,Diwali,Card
4615,TXN004615,06-05-2025,ST280,CU09498,PR0949,10,5194,7,Sankranti,Cash
4616,TXN004616,27-06-2025,ST328,CU00679,PR0750,2,7826,34,Holi,Cash
4617,TXN004617,28-04-2025,ST475,CU07793,PR0808,8,3862,47,Normal Day,UPI
4618,TXN004618,28-09-2025,ST324,CU00569,PR0536,4,2438,45,Holi,Cash
4619,TXN004619,03-02-2025,ST446,CU03192,PR0406,1,11550,2,Sankranti,Card
4620,TXN004620,26-04-2025,ST255,CU08586,PR0131,8,4102,37,Normal Day,UPI
4621,TXN004621,22-01-2025,ST030,CU09132,PR0850,9,4111,35,Sankranti,UPI
4622,TXN004622,16-08-2025,ST486,CU06796,PR0169,3,7041,11,Holi,Card
4623,TXN004623,05-02-2025,ST283,CU03557,PR0006,10,3262,22,Sankranti,Cash
4624,TXN004624,09-12-2025,ST311,CU01904,PR0274,6,4097,28,Holi,Cash
4625,TXN004625,09-07-2025,ST455,CU02769,PR0620,9,325,13,Normal Day,Card
4626,TXN004626,02-12-2025,ST354,CU02982,PR0485,1,3558,24,Holi,Cash
4627,TXN004627,02-04-2025,ST200,CU09545,PR0229,2,8330,1,Sankranti,Cash
4628,TXN004628,23-07-2025,ST214,CU06497,PR0095,2,10292,1,Sankranti,Card
4629,TXN004629,25-11-2025,ST141,CU04804,PR0116,5,15153,26,Diwali,UPI
4630,TXN004630,13-02-2025,ST423,CU04517,PR0484,10,18091,36,Diwali,Card
4631,TXN004631,05-09-2025,ST492,CU03304,PR0529,4,3259,27,Sankranti,Cash
4632,TXN004632,22-12-2025,ST266,CU03804,PR0651,5,18813,25,Diwali,Cash
4633,TXN004633,10-08-2025,ST324,CU07173,PR0183,4,6920,5,Sankranti,Cash
4634,TXN004634,14-10-2025,ST385,CU08489,PR0485,6,3083,34,Holi,Card
4635,TXN004635,04-08-2025,ST195,CU09409,PR0887,4,17309,36,Diwali,Card
4636,TXN004636,13-11-2025,ST312,CU02217,PR0329,10,13326,38,Diwali,Card
4637,TXN004637,28-01-2025,ST265,CU04385,PR0853,3,233,34,Normal Day,Cash
4638,TXN004638,01-06-2025,ST195,CU09821,PR0972,2,9752,3,Holi,Card
4639,TXN004639,28-03-2025,ST325,CU01684,PR0174,3,7647,30,Holi,Card
4640,TXN004640,23-10-2025,ST403,CU01088,PR0230,4,12641,15,Sankranti,UPI
4641,TXN004641,23-01-2025,ST050,CU06866,PR0141,4,1916,26,Normal Day,UPI
4642,TXN004642,28-08-2025,ST285,CU09077,PR0598,5,5650,26,Sankranti,UPI
4643,TXN004643,23-12-2025,ST434,CU08143,PR0442,9,737,45,Normal Day,Cash
4644,TXN004644,26-01-2025,ST205,CU00366,PR0124,3,636,15,Normal Day,Cash
4645,TXN004645,07-04-2025,ST008,CU06563,PR0864,6,9228,39,Diwali,UPI
4646,TXN004646,28-02-2025,ST116,CU06495,PR0938,10,5276,36,Holi,Cash
4647,TXN004647,03-12-2025,ST466,CU08870,PR0917,1,7970,49,Diwali,Cash
4648,TXN004648,23-01-2025,ST391,CU07263,PR0492,2,19501,39,Diwali,UPI
4649,TXN004649,13-04-2025,ST166,CU06834,PR0195,4,11991,34,Diwali,UPI
4650,TXN004650,12-02-2025,ST253,CU07581,PR0086,4,1894,46,Normal Day,Cash
4651,TXN004651,26-08-2025,ST158,CU03835,PR0095,5,1866,24,Normal Day,Card
4652,TXN004652,28-07-2025,ST104,CU08357,PR0719,5,10990,20,Diwali,Cash
4653,TXN004653,01-11-2025,ST236,CU03543,PR0307,5,2488,45,Normal Day,UPI
4654,TXN004654,28-12-2025,ST360,CU06081,PR0709,4,12144,29,Diwali,UPI
4655,TXN004655,27-02-2025,ST475,CU07510,PR0753,9,3942,18,Normal Day,UPI
4656,TXN004656,04-02-2025,ST427,CU06705,PR0964,10,9786,11,Diwali,Cash
4657,TXN004657,13-01-2025,ST021,CU00260,PR0156,1,9829,37,Holi,Cash
4658,TXN004658,24-09-2025,ST233,CU00708,PR0080,6,11507,6,Sankranti,Card
4659,TXN004659,13-11-2025,ST413,CU08702,PR0332,6,4452,15,Normal Day,UPI
4660,TXN004660,05-10-2025,ST417,CU00934,PR0575,1,11213,0,Sankranti,Card
4661,TXN004661,27-11-2025,ST118,CU02023,PR0183,5,3322,43,Sankranti,UPI
4662,TXN004662,05-09-2025,ST380,CU01792,PR0067,1,315,10,Normal Day,Cash
4663,TXN004663,28-05-2025,ST150,CU03726,PR0228,1,5219,10,Diwali,Card
4664,TXN004664,19-07-2025,ST494,CU06654,PR0072,1,14423,4,Diwali,UPI
4665,TXN004665,15-10-2025,ST349,CU02659,PR0823,3,12070,28,Sankranti,UPI
4666,TXN004666,21-02-2025,ST164,CU02438,PR0701,5,8423,0,Diwali,Cash
4667,TXN004667,09-05-2025,ST002,CU07513,PR0525,7,5686,35,Holi,Cash
4668,TXN004668,15-11-2025,ST051,CU08075,PR0109,9,1377,41,Normal Day,UPI
4669,TXN004669,17-05-2025,ST228,CU02953,PR0256,2,11154,20,Sankranti,Cash
4670,TXN004670,15-01-2025,ST486,CU03459,PR0262,3,12915,40,Diwali,Cash
4671,TXN004671,16-06-2025,ST021,CU06523,PR0949,5,8344,9,Holi,Cash
4672,TXN004672,15-11-2025,ST327,CU00985,PR0981,1,9058,5,Sankranti,Card
4673,TXN004673,21-05-2025,ST071,CU04801,PR0894,2,8908,2,Holi,Card
4674,TXN004674,13-03-2025,ST091,CU03960,PR0545,5,10089,12,Sankranti,UPI
4675,TXN004675,13-09-2025,ST378,CU05444,PR0479,4,16088,31,Diwali,UPI
4676,TXN004676,13-04-2025,ST245,CU00821,PR0643,3,9692,13,Holi,Card
4677,TXN004677,12-09-2025,ST134,CU06476,PR0196,1,9373,15,Diwali,Cash
4678,TXN004678,04-03-2025,ST263,CU07590,PR0368,4,8304,44,Diwali,Card
4679,TXN004679,09-09-2025,ST028,CU04784,PR0956,4,3740,39,Sankranti,Card
4680,TXN004680,20-02-2025,ST080,CU00299,PR0212,5,3675,27,Normal Day,Cash
4681,TXN004681,05-04-2025,ST165,CU00037,PR0064,10,403,50,Normal Day,Card
4682,TXN004682,16-03-2025,ST086,CU00440,PR0723,9,9952,14,Sankranti,UPI
4683,TXN004683,03-04-2025,ST335,CU04406,PR0124,2,10469,19,Sankranti,Cash
4684,TXN004684,02-05-2025,ST185,CU09626,PR0702,3,1263,40,Normal Day,UPI
4685,TXN004685,26-01-2025,ST160,CU06923,PR0228,1,10794,7,Sankranti,Cash
4686,TXN004686,21-02-2025,ST080,CU07059,PR0598,1,5064,39,Diwali,UPI
4687,TXN004687,02-04-2025,ST200,CU03769,PR0797,1,19094,23,Diwali,Card
4688,TXN004688,19-10-2025,ST479,CU01037,PR0921,4,6526,36,Holi,UPI
4689,TXN004689,14-06-2025,ST287,CU02489,PR0249,10,3533,13,Normal Day,Card
4690,TXN004690,14-07-2025,ST306,CU00673,PR0678,9,12575,43,Sankranti,Cash
4691,TXN004691,23-07-2025,ST462,CU01784,PR0870,8,7759,42,Sankranti,Card
4692,TXN004692,27-04-2025,ST055,CU08514,PR0307,3,943,45,Normal Day,Card
4693,TXN004693,03-08-2025,ST337,CU08590,PR0570,9,12483,14,Diwali,Card
4694,TXN004694,23-12-2025,ST278,CU03058,PR0358,1,8782,23,Holi,Cash
4695,TXN004695,10-06-2025,ST365,CU06023,PR0981,10,4661,34,Normal Day,Cash
4696,TXN004696,25-08-2025,ST473,CU06602,PR0859,7,7139,47,Holi,Cash
4697,TXN004697,24-01-2025,ST159,CU02232,PR0627,5,2041,27,Normal Day,Card
4698,TXN004698,13-02-2025,ST073,CU02588,PR0640,8,11863,27,Sankranti,Cash
4699,TXN004699,14-08-2025,ST211,CU09747,PR0635,8,6021,32,Sankranti,UPI
4700,TXN004700,05-10-2025,ST444,CU08752,PR0836,3,17820,4,Diwali,Cash
4701,TXN004701,13-08-2025,ST070,CU04081,PR0660,9,14467,17,Sankranti,UPI
4702,TXN004702,07-12-2025,ST087,CU08125,PR0530,5,2793,6,Normal Day,Card
4703,TXN004703,10-12-2025,ST101,CU09461,PR0170,7,2892,39,Normal Day,Card
4704,TXN004704,11-06-2025,ST025,CU01491,PR0182,1,18412,39,Diwali,Card
4705,TXN004705,23-03-2025,ST002,CU00084,PR0971,7,6230,25,Holi,Card
4706,TXN004706,03-07-2025,ST074,CU07217,PR0269,6,4617,2,Normal Day,Card
4707,TXN004707,09-10-2025,ST345,CU08842,PR0020,10,6467,32,Sankranti,Cash
4708,TXN004708,16-02-2025,ST175,CU08610,PR0037,7,1972,13,Normal Day,Card
4709,TXN004709,24-02-2025,ST098,CU05074,PR0822,8,13063,16,Sankranti,Card
4710,TXN004710,23-06-2025,ST310,CU03880,PR0821,5,8296,16,Diwali,Card
4711,TXN004711,28-11-2025,ST202,CU00131,PR0591,2,4131,27,Normal Day,Card
4712,TXN004712,12-06-2025,ST457,CU00350,PR0401,5,19152,33,Diwali,UPI
4713,TXN004713,14-10-2025,ST120,CU01636,PR0867,4,7013,47,Diwali,UPI
4714,TXN004714,24-05-2025,ST456,CU02790,PR0418,5,2595,14,Normal Day,UPI
4715,TXN004715,06-11-2025,ST330,CU00498,PR0362,1,17443,3,Diwali,Card
4716,TXN004716,01-02-2025,ST207,CU02483,PR0284,10,7464,10,Sankranti,Cash
4717,TXN004717,15-02-2025,ST383,CU02895,PR0056,3,14488,8,Diwali,Card
4718,TXN004718,21-05-2025,ST199,CU07392,PR0225,7,2269,13,Holi,Card
4719,TXN004719,06-01-2025,ST491,CU09403,PR0555,1,11576,20,Sankranti,Card
4720,TXN004720,13-12-2025,ST081,CU00810,PR0625,9,4725,26,Holi,Card
4721,TXN004721,16-11-2025,ST421,CU08482,PR0853,7,12265,3,Diwali,UPI
4722,TXN004722,03-08-2025,ST377,CU07827,PR0814,2,5777,7,Diwali,Cash
4723,TXN004723,23-01-2025,ST147,CU01379,PR0135,2,1645,17,Normal Day,Card
4724,TXN004724,06-11-2025,ST393,CU07160,PR0739,7,11764,20,Diwali,UPI
4725,TXN004725,06-02-2025,ST176,CU07225,PR0795,8,14905,33,Sankranti,UPI
4726,TXN004726,17-08-2025,ST442,CU07570,PR0307,10,9978,50,Holi,Cash
4727,TXN004727,04-03-2025,ST345,CU07250,PR0689,10,4284,20,Holi,Card
4728,TXN004728,23-03-2025,ST237,CU01786,PR0150,1,4731,39,Sankranti,Card
4729,TXN004729,25-01-2025,ST390,CU04004,PR0753,6,7600,32,Holi,UPI
4730,TXN004730,06-12-2025,ST157,CU06802,PR0704,9,2053,27,Normal Day,Card
4731,TXN004731,04-09-2025,ST295,CU02249,PR0248,10,5868,39,Holi,Card
4732,TXN004732,28-06-2025,ST214,CU07689,PR0520,10,8479,50,Diwali,UPI
4733,TXN004733,22-02-2025,ST389,CU03607,PR0130,3,11843,22,Sankranti,UPI
4734,TXN004734,24-02-2025,ST162,CU01436,PR0113,8,12809,42,Diwali,Cash
4735,TXN004735,02-09-2025,ST457,CU08568,PR0396,10,12315,6,Sankranti,Cash
4736,TXN004736,19-01-2025,ST184,CU02017,PR0407,1,4086,46,Normal Day,Card
4737,TXN004737,04-07-2025,ST371,CU09735,PR0513,1,3360,26,Holi,Card
4738,TXN004738,18-05-2025,ST383,CU03463,PR0794,7,114,7,Normal Day,Cash
4739,TXN004739,08-06-2025,ST324,CU04542,PR0594,6,8200,15,Diwali,UPI
4740,TXN004740,10-02-2025,ST257,CU01554,PR0361,5,14263,15,Diwali,UPI
4741,TXN004741,08-07-2025,ST238,CU02243,PR0049,10,1965,41,Normal Day,Card
4742,TXN004742,11-09-2025,ST357,CU08959,PR0576,10,8433,38,Holi,Card
4743,TXN004743,09-08-2025,ST103,CU06550,PR0590,3,7694,26,Holi,UPI
4744,TXN004744,27-11-2025,ST051,CU04183,PR0570,8,1359,34,Normal Day,Cash
4745,TXN004745,22-05-2025,ST264,CU06521,PR0429,3,16927,49,Diwali,Card
4746,TXN004746,01-04-2025,ST454,CU01386,PR0672,1,4635,40,Holi,UPI
4747,TXN004747,09-11-2025,ST245,CU09778,PR0890,4,12249,28,Sankranti,UPI
4748,TXN004748,07-02-2025,ST114,CU00734,PR0729,9,14490,13,Sankranti,Card
4749,TXN004749,12-03-2025,ST179,CU09052,PR0646,2,11469,15,Sankranti,UPI
4750,TXN004750,02-04-2025,ST371,CU08522,PR0576,8,9507,14,Sankranti,Cash
4751,TXN004751,01-10-2025,ST414,CU03533,PR0890,2,3655,8,Normal Day,Cash
4752,TXN004752,07-11-2025,ST372,CU02554,PR0837,6,4150,47,Normal Day,Card
4753,TXN004753,25-11-2025,ST052,CU08590,PR0068,4,10638,41,Sankranti,Cash
4754,TXN004754,19-04-2025,ST451,CU02499,PR0110,10,9376,48,Holi,Card
4755,TXN004755,14-07-2025,ST341,CU03987,PR0591,9,9017,40,Holi,Cash
4756,TXN004756,28-12-2025,ST094,CU06362,PR0501,3,7005,7,Holi,Card
4757,TXN004757,06-03-2025,ST405,CU08713,PR0208,2,7895,37,Diwali,Cash
4758,TXN004758,12-04-2025,ST014,CU00399,PR0101,1,3471,0,Holi,UPI
